hero,matchup_hero,ally_wins_with,ally_losses_with,ally_win_rate,enemy_wins_against,enemy_losses_against,enemy_win_rate,winrate_into_enemy,total_games_with,total_games_against,popularity_with,popularity_against,total games,total wins,total loss,average_winrate,total wins,total loss,total_games,ally_delta,matchup_average_winrate,occurance,Pairing Score,enemy_delta,enemy_delta2,counter_score,Counter Score,Beater Score
Mephisto,Ragnaros,1817.955,1377.045,0.569,1405.104,1802.896,0.438,0.562,3195,3208,0.01482639133,0.01208587952,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5028304172,0.5397140828,3208,0.2216150158,0.4947715902,-8.365760613,0.58192991,0.2181739194,-0.5668151611
Mephisto,Raynor,1344.9744,1081.0256,0.5544,956.9838,1541.0162,0.3831,0.6169,2426,2498,0.01795790312,0.01462698914,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.4860252169,0.5122752602,2498,0.2069612013,0.5577189055,92.76377667,0.4751798484,0.2383599057,-0.78399888
Mephisto,Rehgar,5590.8073,3350.1927,0.6253,5053.0644,5038.9356,0.5007,0.4993,8941,10092,0.02711245347,0.01933303677,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5672384482,0.5933137512,10092,0.2843201937,0.4231980797,-123.8634289,1.728974762,0.2153573149,-0.3350546782
Mephisto,Rexxar,1134.98,741.02,0.605,808.9569,1078.0431,0.4287,0.5713,1876,1887,0.005554775116,0.004595225274,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5441616039,0.5677400365,1887,0.224388597,0.5054782011,8.765472479,0.3451218499,0.2085896248,-0.5688139996
Mephisto,Samuro,1069.0056,763.9944,0.5832,885.9897,1043.0103,0.4593,0.5407,1833,1929,0.007053218141,0.005135289114,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5191694012,0.5516673936,1929,0.213463281,0.4702839302,-47.6018106,0.3433154662,0.1946011721,-0.4437600595
Mephisto,SgtHammer,447.0301,355.9699,0.5567,663.0183,673.9817,0.4959,0.5041,803,1337,0.003141267277,0.00262383617,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.4886714882,0.5376233706,1337,0.1812279709,0.4286028535,-115.0215021,0.2300881577,0.1694104781,-0.2792191179
Mephisto,Sonya,2557.2092,2006.7908,0.5603,1922.0838,2571.9162,0.4277,0.5723,4564,4494,0.01802033824,0.01566653399,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.492814697,0.5250289619,4494,0.2271018331,0.5066293243,10.60754055,0.8226500695,0.2330173406,-0.638582818
Mephisto,Stitches,3616.809,2965.191,0.5495,3484.8348,4836.1652,0.4188,0.5812,6582,8321,0.0007062973629,0.0254813358,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.4803903064,0.5042449731,8321,0.2317436027,0.5168698108,27.00194642,1.535106085,0.2567567627,-0.733910738
Mephisto,Stukov,2720.2445,2224.7555,0.5501,2463.8622,3317.1378,0.4262,0.5738,4945,5781,0.02293905551,0.01965769942,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.4810800563,0.5001411322,5781,0.2239272385,0.5083558737,13.37064266,1.059635952,0.2412887098,-0.6661243103
Mephisto,Sylvanas,2499.9142,1953.0858,0.5614,2745.7192,3582.2808,0.4339,0.5661,4453,6328,0.01969633116,0.01549327652,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.4940809006,0.5305421609,6328,0.2269856683,0.4994916992,-0.8132815082,1.152066973,0.2397758109,-0.6367317888
Mephisto,Tassadar,272.9857,284.0143,0.4901,1554.966,2315.034,0.4018,0.5982,557,3870,0.01880077732,0.0152372925,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.4128911743,0.5136033437,3870,0.1462804485,0.5363837663,58.31710368,0.7245348848,0.2421353959,-0.7436792823
Mephisto,TheButcher,378.9885,290.0115,0.5665,379.0444,552.9556,0.4067,0.5933,669,932,0.007394660236,0.006895959667,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.4999522161,0.5174131348,932,0.1812281039,0.5307679319,49.29097012,0.1737534123,0.2005397406,-0.603928232
Mephisto,TheLostVikings,463.0068,310.9932,0.5982,385.9898,440.0102,0.4673,0.5327,774,826,0.002438872109,0.001976071738,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5363837663,0.5617217408,826,0.1980099571,0.4611171948,-62.33835519,0.1459459169,0.1716139578,-0.3693470461
Mephisto,Thrall,1655.0996,1396.9004,0.5423,1326.9648,1919.0352,0.4088,0.5912,3052,3246,0.01339818782,0.01121959214,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.4721198855,0.4982312202,3246,0.2068922122,0.5283586745,45.42262716,0.6040583646,0.2333276412,-0.6965997714
Mephisto,Tracer,871.056,508.944,0.6312,1014.03,885.97,0.5337,0.4663,1380,1900,0.008418986522,0.006568175255,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5738956645,0.5652604262,1900,0.2277385829,0.3865994063,-184.6516753,0.3154322304,0.1596703095,-0.135639453
Mephisto,Tychus,2660.1838,1997.8162,0.5711,2278.08,3321.92,0.4068,0.5932,4658,5600,0.02203764838,0.01846987115,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5052479691,0.5112796726,5600,0.2334254992,0.530653237,49.10676331,1.043921906,0.2508725275,-0.755196656
Mephisto,Tyrael,989.9778,732.0222,0.5749,739.9813,927.0187,0.4439,0.5561,1722,1667,0.0007082484606,0.005981285071,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5096218855,0.5122280464,1667,0.2079079029,0.4879810893,-19.23396225,0.3008122224,0.1982730678,-0.4983083953
Mephisto,Tyrande,1419.05,1105.95,0.562,1353.0595,1701.9405,0.4429,0.5571,2525,3055,0.01371231455,0.01131012308,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.4947715902,0.5456093596,3055,0.2117416102,0.4891317783,-17.39189418,0.5517696028,0.2143734836,-0.5418879171
Mephisto,Uther,1122.0876,803.9124,0.5826,942.976,1177.024,0.4448,0.5552,1926,2120,0.01080713009,0.01009107724,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5184796049,0.5311273732,2120,0.2145025686,0.4869455778,-20.89182352,0.3822499473,0.203887778,-0.5097408416
Mephisto,Valeera,347.9776,244.0224,0.5878,274.995,355.005,0.4365,0.5635,592,630,0.004436796142,0.003561923938,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5244552184,0.507315423,630,0.1872265388,0.4964983957,-5.602658502,0.1144336442,0.1786299194,-0.4678626093
Mephisto,Valla,4814.3131,3374.6869,0.5879,5008.1796,6160.8204,0.4484,0.5516,8189,11169,0.04413578079,0.03517907175,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.524570071,0.5393320325,11169,0.260061553,0.4828047409,-27.52326859,2.007381159,0.2488239022,-0.6088678856
Mephisto,Varian,2552.7749,1958.2251,0.5659,1945.9386,2725.0614,0.4166,0.5834,4511,4671,0.01277188546,0.022173835,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.4992614411,0.5197916915,4671,0.2297369831,0.5193993172,31.05449618,0.8633848041,0.2400470604,-0.6929739069
Mephisto,Whitemane,1100.9203,808.0797,0.5767,1031.065,1285.935,0.445,0.555,1909,2317,0.006003527585,0.004720095526,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5116932676,0.5417810205,2317,0.211460487,0.486715479,-21.26023713,0.4176958574,0.2060675923,-0.5145873984
Mephisto,Xul,1483.9152,972.0848,0.6042,1046.9967,1300.0033,0.4461,0.5539,2456,2347,0.009252105234,0.007696690158,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5432476071,0.5470019653,2347,0.2316835246,0.4854500391,-23.28651202,0.4226891128,0.2058626034,-0.5107508436
Mephisto,Yrel,848.003,742.997,0.533,732.963,937.037,0.4389,0.5611,1591,1670,0.003668063653,0.003304379044,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.4614605122,0.5049325276,1670,0.1864069499,0.4937355641,-10.02362188,0.3026957391,0.2006562788,-0.5187406214
Mephisto,Zagara,836.9392,677.0608,0.5528,907.9097,1275.0903,0.4159,0.5841,1514,2183,0.009827679052,0.007756003528,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.4841847856,0.5377710188,2183,0.1943773501,0.5202039578,32.34394383,0.4037500185,0.2186120784,-0.6330603971
Mephisto,Zarya,428.0025,316.9975,0.5745,550.0517,696.9483,0.4411,0.5589,745,1247,0.0034592962,0.003262235334,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.509161531,0.5343295435,1247,0.1870655874,0.4912033005,-14.07617164,0.2255839334,0.1924701422,-0.4915224348
Mephisto,Zeratul,1105.0601,741.9399,0.5983,1009.0188,1159.9812,0.4652,0.5348,1847,2169,0.009632569283,0.007225304957,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.536498284,0.5326919842,2169,0.220798177,0.4635211732,-58.47001224,0.3839726953,0.1946349399,-0.4255382234
Mephisto,Zuljin,2048.9698,1358.0302,0.6014,2024.8338,2554.1662,0.4422,0.5578,3407,4579,0.01757939016,0.01461138036,62213.01026,35246.24662,26966.76364,0.5665415046,35246.24662,26966.76364,248852,0.5400463644,0.5511589212,4579,0.2399365156,0.4899373298,-16.10244653,0.8275374761,0.2258684885,-0.5732330645
Muradin,Abathur,4493.172,4826.828,0.4821,2536.7561,3470.2439,0.4223,0.5777,9320,6007,0.006987344954,0.009513036921,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4517907027,0.4768344659,6007,0.0798921838,0.5613926928,98.72646075,0.3733809951,0.09396994517,-0.1704077813
Muradin,Alarak,4576.139,4028.861,0.5318,4306.7616,4606.2384,0.4832,0.5168,8605,8913,0.006501542001,0.007823119387,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.508858783,0.5364928295,8913,0.0890904491,0.4915911148,-13.45548498,0.5233892869,0.08644642287,-0.07193076178
Muradin,Alexstrasza,2402.17,2062.83,0.538,2350.7952,2498.2048,0.4848,0.5152,4465,4849,0.006320272243,0.004901534267,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5159922671,0.5417967946,4849,0.08322635796,0.4897496902,-16.4027939,0.2843053474,0.07981246183,-0.06405298965
Muradin,Ana,3341.0355,3753.9645,0.4709,3335.2801,3967.7199,0.4567,0.5433,7095,7303,0.007253207266,0.006055860089,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4390506032,0.4831871358,7303,0.07503668547,0.5220851946,35.35931899,0.4397647003,0.08955071426,-0.1156157267
Muradin,Anduin,14102.1762,14226.8238,0.4978,12359.017,15074.983,0.4505,0.5495,28329,27434,0.03414397169,0.02784883552,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4697527422,0.4981803808,27434,0.09545270573,0.5292043092,46.78014106,1.661588559,0.1071024801,-0.1489638331
Muradin,Anubarak,123.0051,139.9949,0.4677,10658.7814,11014.2186,0.4918,0.5082,263,21673,0.0211094676,0.01723561202,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4354245333,0.537522979,21673,0.04929437647,0.4816973874,-29.29727042,1.262167194,0.0946573155,-0.06348098209
Muradin,Artanis,6969.4812,6482.5188,0.5181,6639.6032,7344.3968,0.4748,0.5252,13452,13984,0.02931977919,0.02429691503,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4930874427,0.5258485696,13984,0.09128771025,0.5012611766,2.017886848,0.8277953582,0.09325196888,-0.0917235747
Muradin,Arthas,623.9872,688.0128,0.4756,2312.0428,3034.9572,0.4324,0.5676,1312,5347,0.01015110647,0.00773030927,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4443881062,0.4901740458,5347,0.06150269833,0.5499092246,80.1215732,0.329310304,0.09071827675,-0.1512845884
Muradin,Auriel,3354.0078,3047.9922,0.5239,3276.8333,3574.1667,0.4783,0.5217,6402,6851,0.008224813171,0.00698782834,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.499764499,0.5306369605,6851,0.08432277206,0.4972316837,-4.429351413,0.4041983255,0.08460929066,-0.07794134839
Muradin,Azmodan,4830.5796,4261.4204,0.5313,3960.0672,5072.9328,0.4384,0.5616,9092,9033,0.009317265582,0.02443419666,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5082833059,0.5203752948,9033,0.08960418381,0.5430612884,69.06916476,0.5532656195,0.09565724327,-0.1509638324
Muradin,Blaze,4521.7416,4142.2584,0.5219,7001.4672,7246.5328,0.4914,0.5086,8664,14248,0.01403269623,0.01184489109,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4974619357,0.521646585,14248,0.08716952407,0.4821573027,-28.56044319,0.8300801192,0.0899079305,-0.06098422061
Muradin,Brightwing,13448.2581,12812.7419,0.5121,12124.9307,14366.0693,0.4577,0.5423,26261,26491,0.03405696221,0.02823747789,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4861827658,0.5029700318,26491,0.09785961016,0.5209360334,33.51725092,1.593713889,0.1049691564,-0.1338058711
Muradin,Cassia,2995.0004,2930.9996,0.5054,2724.9705,3260.0295,0.4553,0.5447,5926,5985,0.006663476319,0.006873749239,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4784788919,0.5044745333,5985,0.07995543741,0.5236936249,37.9382143,0.3608713997,0.08761940919,-0.1151171992
Muradin,Chen,1945.9102,1928.0898,0.5023,1954.0228,2177.9772,0.4729,0.5271,3874,4132,0.003417539178,0.003047265485,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4749176517,0.5091293259,4132,0.07525377277,0.5034485804,5.517816189,0.2450403253,0.0804202046,-0.08179347081
Muradin,Cho,64.003,80.997,0.4414,523.962,592.038,0.4695,0.5305,145,1116,0.001206048126,0.001541034639,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4059174318,0.5622913912,1116,0.0426578258,0.5073624976,11.78084764,0.06639629575,0.06881235178,-0.07405883897
Muradin,Chromie,4511.9932,4079.0068,0.5252,4085.76,4426.24,0.48,0.52,8591,8512,0.003320861974,0.006962692267,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5012611766,0.5213302456,8512,0.08774240781,0.4952745987,-7.560867139,0.5013783985,0.08659444252,-0.07711296402
Muradin,DVa,1859.0078,1702.9922,0.5219,1828.8399,2022.1601,0.4749,0.5251,3562,3851,0.008321490376,0.00738033779,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4974619357,0.5208109749,3851,0.07800305438,0.501146048,1.83368004,0.2279416561,0.07935074594,-0.07790978392
Muradin,Deathwing,1989.8684,1624.1316,0.5506,1647.008,1872.992,0.4679,0.5321,3614,3520,0.007577075901,0.006740334696,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5304662211,0.5267847961,3520,0.08332901855,0.509204058,14.72815656,0.209739734,0.07972595,-0.08799932678
Muradin,Deckard,2869.9016,3062.0984,0.4838,2597.0112,3730.9888,0.4104,0.5896,5932,6328,0.01302000251,0.009750862844,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4537304271,0.481072089,6328,0.07582947701,0.5748379237,120.6470708,0.3975817856,0.09684868646,-0.1915694182
Muradin,Dehaka,7621.5942,6832.4058,0.5273,7376.3408,8231.6592,0.4726,0.5274,14454,15608,0.01500430214,0.01335885612,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5036788272,0.5234472009,15608,0.09408972851,0.5037939501,6.070436611,0.9258666226,0.09501919984,-0.0971413307
Muradin,Diablo,105.9993,143.0007,0.4257,14563.2573,15163.7427,0.4899,0.5101,249,29727,0.02834817328,0.02337848159,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.3886074024,0.5328601806,29727,0.04369442226,0.4838822481,-25.79734108,1.734393123,0.09891760418,-0.06992264145
Muradin,E.T.C.,320.012,295.988,0.5195,7393.2551,8633.7449,0.4613,0.5387,616,16027,0.01689192455,0.01404719781,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4946990104,0.5104418633,16027,0.06229147929,0.5167973052,26.88580585,0.9609386408,0.09779502995,-0.1188468504
Muradin,Falstad,9038.614,7919.386,0.533,8270.7129,8842.2871,0.4833,0.5167,16958,17113,0.01475777526,0.01718727341,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5102398292,0.5323712624,17113,0.09723804068,0.4914760186,-13.63969178,1.004813238,0.09376874731,-0.07785103913
Muradin,Fenix,1719.9504,1444.0496,0.5436,1537.9968,1624.0032,0.4864,0.5136,3164,3162,0.003651981399,0.004346607114,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.522429898,0.5320703338,3162,0.08071376321,0.4879085436,-19.35010282,0.1851081763,0.07537436566,-0.05824773611
Muradin,Gall,64.003,80.997,0.4414,523.962,592.038,0.4695,0.5305,145,1116,0.001206048126,0.001541034639,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4059174318,0.5415064704,1116,0.0426578258,0.5073624976,11.78084764,0.06639629575,0.06881235178,-0.07405883897
Muradin,Garrosh,76.0017,90.9983,0.4551,7931.792,8456.208,0.484,0.516,167,16388,0.01563512089,0.0131829036,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4212174315,0.5272328713,16388,0.04505426493,0.4906703708,-14.92913944,0.961596706,0.09310984255,-0.07610259133
Muradin,Gazlowe,2021.045,1813.955,0.527,1803.9592,2220.0408,0.4483,0.5517,3835,4024,0.01077709137,0.01082591336,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5033334565,0.5025122009,4024,0.07965563128,0.5317277436,50.83269082,0.2442200772,0.08465674796,-0.1206889628
Muradin,Genji,7460.552,7499.448,0.4987,6277.3656,6724.6344,0.4828,0.5172,14960,13002,0.005706371995,0.006282084747,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4707852415,0.50984632,13002,0.08832411673,0.4920515086,-12.71865775,0.7637969912,0.09070930758,-0.07614461883
Muradin,Greymane,6397.9957,6375.0043,0.5009,5704.972,7035.028,0.4478,0.5522,12773,12740,0.01000609066,0.01023231532,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4733101637,0.50686901,12740,0.08706076089,0.5323010299,51.75372486,0.7735610953,0.09787989592,-0.1403093615
Muradin,Guldan,3945.7,3534.3,0.5275,3362.6502,4008.3498,0.4562,0.5438,7480,7371,0.004761352321,0.01176368224,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5039090725,0.5207607381,7371,0.08669217345,0.5226596883,36.28035303,0.4440673711,0.08975317498,-0.1166083671
Muradin,Hanzo,13056.6033,13304.3967,0.4953,12382.68,14772.32,0.456,0.544,26361,27155,0.01168827402,0.01247135938,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4668860739,0.4950649338,27155,0.0940201997,0.5228894691,36.64876665,1.6362648,0.1056893277,-0.1376567115
Muradin,Hogger,8575.599,7217.401,0.543,7937.9216,7790.0784,0.5047,0.4953,15793,15728,0.009297930141,0.008294904145,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5217404703,0.5441737266,15728,0.09854909007,0.4668860739,-53.05994858,0.90450315,0.08814245076,-0.03663345311
Muradin,Illidan,3843.846,3314.154,0.537,3128.8251,3604.1749,0.4647,0.5353,7158,6733,0.006271933641,0.006751935961,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5148420697,0.5464602987,6733,0.08808724012,0.5128863797,20.6227744,0.4024023087,0.08708377695,-0.1008639165
Muradin,Imperius,3226.0536,3121.9464,0.5082,3790.6048,4551.3952,0.4544,0.5456,6348,8342,0.01145624873,0.009433761613,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.4816973874,0.5066286169,8342,0.08118838818,0.5247273585,39.59607557,0.5034125567,0.09151293734,-0.1215653871
Muradin,Jaina,6509.377,5336.623,0.5495,6113.1092,6020.8908,0.5038,0.4962,11846,12134,0.008029041832,0.01972988389,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5292043092,0.5516370262,12134,0.09642948601,0.4679178326,-51.40208731,0.698431518,0.08551850685,-0.03710940222
Muradin,Johanna,271.0114,245.9886,0.5242,13008.6,13271.4,0.495,0.505,517,26280,0.02800738614,0.02547831047,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5001098867,0.5401733036,26280,0.0616086613,0.4780192464,-35.19188825,1.525720125,0.09622514339,-0.05858738669
Muradin,Junkrat,6241.6392,5464.3608,0.5332,5898.5658,6039.4342,0.4941,0.5059,11706,11938,0.007134777691,0.01003316028,177259.6902,92903.29727,84356.39296,0.5241045536,92903.29727,84356.39296,709044,0.5104699889,0.5264306653,11938,0.09287766608,0.4790534999,-33.53402699,0.6936824917,0.0873756618,-0.05472599048
